name,neighbourhood_cleansed,neighbourhood_group_cleansed,property_type,room_type,accommodates,bathrooms,bedrooms,beds,latitude,longitude,distance,monthly_rent,rent_efficiency_per_bedroom,log_rent,distance_norm,distance_bucket,drive_time,transit_time,commute_gap,commute_score,rent_per_min_drive,neigh_score,drive_time_norm,transit_time_norm,rent_norm,score,score_norm
2319 Beach House,Venice,City of Los Angeles,Entire home,Entire home/apt,3,1.0,1.0,2.0,33.9868237,-118.4643846,8.42885988663332,5292.0,5292.0,8.574140471857987,0.7552376051697868,medium,24.533333333333335,51.06666666666667,26.533333333333335,37.800000000000004,215.7065217391304,0.5,0.7263157894736842,0.3518234391596837,0.8419869853224301,-0.575054218803014,0.22410802830846197
Fashionable 1 Bedroom in Prime West Hollywood,West Hollywood,Other Cities,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,34.08763,-118.38427,6.374384519308358,2394.0,2394.0,7.781138509845015,-0.24198045719296882,medium,18.25,29.25,11.0,23.75,131.17808219178082,0.5,0.53734335839599,0.19733270388292223,0.6441884491023411,-0.40834492793631794,0.4615410826713889
Melrose 1Bedroom 360 Rooftop Views Best location,Beverly Grove,City of Los Angeles,Entire rental unit,Entire home/apt,2,1.0,1.0,2.0,34.0846601,-118.3711427,7.5715681567962285,2826.0,2826.0,7.946971357693591,0.3391183314591,medium,22.316666666666666,49.083333333333336,26.76666666666667,35.7,126.6318147871546,0.5,0.6596491228070175,0.33777882686179633,0.6855521482266068,-0.4896713615051072,0.34571320395932825
"Cal Mar Hotel Suites, Balcony Double Suite",Santa Monica,Other Cities,Room in boutique hotel,Private room,5,1.0,1.0,3.0,34.01868,-118.50199,7.580997625642905,7146.0,7146.0,8.874447967219979,0.3436952841945498,medium,19.35,44.15,24.799999999999997,31.75,369.30232558139534,0.8,0.5704260651629073,0.3028443290452024,0.9168927054138911,-0.5184537675234693,0.3047203202554553
Luxury High Rise Condo!,Venice,City of Los Angeles,Entire rental unit,Entire home/apt,5,2.5,2.0,5.0,33.98404,-118.44331,8.488104440921925,6912.0,3456.0,8.841158975945264,0.7839942116362599,medium,20.816666666666666,59.68333333333333,38.86666666666666,40.25,332.04163330664534,0.5,0.6145363408521303,0.4128407883866399,0.908589429934386,-0.5803648319067214,0.216544472113137
Lovely Double Bed Unit,Beverly Hills,Other Cities,Entire rental unit,Entire home/apt,2,1.0,1.0,2.0,34.05868,-118.38439,6.166282915987856,2700.0,2700.0,7.901377353792616,-0.34299051598382185,medium,18.5,32.85,14.350000000000001,25.675,145.94594594594594,0.5,0.5448621553884712,0.22282544553286912,0.6741796325658217,-0.4276955887494438,0.4339812119712291
West Hollywood Garden Haven,West Hollywood,Other Cities,Entire home,Entire home/apt,2,1.0,1.0,1.0,34.09095,-118.35129,9.646393419303854,2358.0,2358.0,7.765993079407675,1.3462139924370986,medium,27.016666666666666,46.083333333333336,19.06666666666667,36.55,87.27945712523135,0.5,0.801002506265664,0.31653487548684056,0.6404107233028681,-0.5097720162982146,0.31708516626922423
Spacious and private studio+bath with king bed,Culver City,Other Cities,Entire guest suite,Entire home/apt,2,1.0,1.0,1.0,34.03085869878603,-118.3790345,7.632177925272556,2232.0,2232.0,7.711101251840158,0.36853759675743064,medium,17.55,43.96666666666667,26.416666666666668,30.758333333333333,127.17948717948717,0.7,0.5162907268170426,0.30154608757228846,0.6267190508185536,-0.395884055886992,0.47928828137468643
Casa Luna LA by Quintessential Stays Petfriendly,Beverly Hills,Other Cities,Tiny home,Entire home/apt,3,1.0,1.0,2.0,34.061788865918075,-118.3730764,7.247331857235988,3618.0,3618.0,8.193953023563742,0.18173786365814903,medium,20.883333333333333,40.766666666666666,19.883333333333333,30.825,173.2482043096568,0.5,0.6165413533834586,0.2788858727723357,0.7471568028460059,-0.48960230170790714,0.3458115612764139
WeHo charming apt w city views,West Hollywood,Other Cities,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,34.09100399099003,-118.3836227,6.542438607260273,2178.0,2178.0,7.68662133494462,-0.16040898905813528,medium,17.716666666666665,23.866666666666667,6.150000000000002,20.791666666666664,122.93508936970838,0.5,0.5213032581453634,0.159211613360085,0.6206130233928011,-0.3864785094727464,0.49268398116728107
Prime LA Location 4BR & A Guest House,Beverly Grove,City of Los Angeles,Entire home,Entire home/apt,8,3.0,4.0,4.0,34.06911,-118.37413,7.1070310256821365,8388.0,2097.0,9.034676602846295,0.11363749817545837,medium,20.7,42.516666666666666,21.816666666666666,31.608333333333334,405.2173913043478,0.5,0.6110275689223057,0.29127817774105985,0.9568585454818995,-0.5743073244176635,0.22517178075008254
Casa Linda,Venice,City of Los Angeles,Entire bungalow,Entire home/apt,4,1.0,2.0,2.0,33.99992,-118.45573,6.977908927464979,4500.0,2250.0,8.412054873292933,0.050963157737887864,medium,19.983333333333334,60.65,40.666666666666664,40.31666666666666,225.18765638031692,0.5,0.5894736842105264,0.41968606160745897,0.8015579628555218,-0.5314025027268584,0.286278290219254
Cozy Private Unit in LA,Beverly Hills,Other Cities,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,34.05847,-118.38479,6.130377639265411,2160.0,2160.0,7.6783263565068856,-0.36041851295629285,medium,18.183333333333334,32.516666666666666,14.333333333333332,25.35,118.79010082493126,0.5,0.5353383458646617,0.22046500649120737,0.618544006326568,-0.40211210758826715,0.4704180778576766
The Laurel Cottage,Hollywood Hills West,City of Los Angeles,Entire cottage,Entire home/apt,2,1.0,1.0,2.0,34.10595,-118.37562,7.882942914927347,3780.0,3780.0,8.237743803890933,0.4902559590552315,medium,28.783333333333335,74.1,45.31666666666666,51.44166666666666,131.3259988419224,0.5,0.8541353383458646,0.5149297769385105,0.7580795403215433,-0.6124583730200788,0.17083575694644743
Charming Sherman Oaks house,Sherman Oaks,City of Los Angeles,Entire home,Entire home/apt,4,1.0,2.0,2.0,34.16372,-118.46483,9.683062170615235,4500.0,2250.0,8.412054873292933,1.3640125709518705,medium,19.45,52.68333333333333,33.233333333333334,36.06666666666666,231.36246786632393,0.5,0.5734335839598997,0.36327156851174314,0.8015579628555218,-0.5153075740325272,0.3092012362637206
Modern style apt Amazing view!,West Hollywood,Other Cities,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,34.08992233447378,-118.3489293,9.853926235373718,3132.0,3132.0,8.049746290952191,1.4469479686187374,medium,27.883333333333333,48.38333333333333,20.5,38.13333333333333,112.32516437537359,0.5,0.8270676691729323,0.33282190487430663,0.7111873071952752,-0.549159604604851,0.26098802047120045
"Classic 1920's Spanish 2Bd/2Bth, 5 Blocks to Beach",Santa Monica,Other Cities,Entire rental unit,Entire home/apt,4,2.0,2.0,2.0,34.02358,-118.50162,7.2367940415628915,3150.0,1575.0,8.055475141757274,0.17662293247221628,medium,20.15,39.016666666666666,18.866666666666667,29.583333333333332,156.32754342431764,0.8,0.5944862155388471,0.26649356780361144,0.7126162548621792,-0.43669108016724806,0.42116952648135075
Old World 2Bed/2Bath Cottage in Santa Monica,Santa Monica,Other Cities,Entire bungalow,Entire home/apt,5,2.0,2.0,3.0,34.03357,-118.48839,5.5799507166280184,3330.0,1665.0,8.11102783819368,-0.627589235951841,medium,18.716666666666665,29.7,10.983333333333334,24.208333333333332,177.91629563668747,0.8,0.5513784461152882,0.2005192965891656,0.7264727679158256,-0.4161065003187498,0.4504867867299988
Venice Suite 1B1B Sleeps 4 -1,Venice,City of Los Angeles,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,33.99537283244299,-118.4801194,8.139784312447816,3582.0,3582.0,8.183955717304954,0.614923737916652,medium,21.683333333333334,44.833333333333336,23.150000000000002,33.25833333333333,165.19600307455804,0.5,0.6406015037593985,0.307683229080609,0.7446631740293602,-0.5015823665556854,0.3287491445779443
Breakfast at Tiffanys,Hollywood,City of Los Angeles,Entire rental unit,Entire home/apt,3,1.0,0.0,1.0,34.10271,-118.35168,9.944398674630763,2700.0,2700.0,7.901377353792616,1.4908622213803147,medium,27.166666666666668,41.55,14.38333333333333,34.358333333333334,99.38650306748465,0.5,0.8055137844611528,0.2844329045202407,0.6741796325658217,-0.5182125692687227,0.3050638430311432
Venice bungalow with yard,Venice,City of Los Angeles,Entire bungalow,Entire home/apt,4,1.0,1.0,1.0,33.99645,-118.45197,7.27656196290495,2880.0,2880.0,7.9658927350845286,0.19592581149215682,medium,20.966666666666665,52.4,31.433333333333334,36.68333333333333,137.3608903020668,0.5,0.619047619047619,0.36126519532633067,0.6902717087453413,-0.4840760082776883,0.3536822967442519
Modern Luxe 1BR Apartment in Venice Beach,Venice,City of Los Angeles,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,34.001507496194684,-118.4695529,7.1657611651235715,3204.0,3204.0,8.07246736935477,0.1421444137547575,medium,19.066666666666666,46.86666666666667,27.8,32.96666666666667,168.04195804195805,0.5,0.5619047619047619,0.32208190723474567,0.7168546274096715,-0.4697296609822464,0.3741148535597676
Private Room One Block to Beach,Venice,City of Los Angeles,Private room in home,Private room,1,1.0,1.0,1.0,33.99325,-118.47865,8.271532506131814,1998.0,1998.0,7.6004023345004,0.6788727540571649,medium,24.55,45.43333333333333,20.88333333333333,34.99166666666667,81.38492871690427,0.5,0.7268170426065163,0.3119320193556001,0.5991074119326026,-0.470074481426116,0.37362374853035313
Charming English Cottage,Santa Monica,Other Cities,Entire home,Entire home/apt,4,3.0,3.0,3.0,34.03459,-118.49922,6.399481619630784,8100.0,2700.0,8.999742789830492,-0.2297986213080052,medium,19.2,55.46666666666667,36.266666666666666,37.333333333333336,421.875,0.8,0.5659147869674185,0.3829812345096188,0.9481450019976287,-0.5456286837912008,0.2660168782459539
Urban & Cozy Loft in DTLA,Carthay,City of Los Angeles,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,34.06095593,-118.3724011,7.323105959477985,2232.0,1116.0,7.711101251840158,0.218517717345774,medium,20.833333333333332,42.6,21.76666666666667,31.71666666666667,107.13600000000001,0.5,0.6150375939849624,0.2918682875014753,0.6267190508185536,-0.4435725560232052,0.4113686940111848
"Palihotel Culver City, The King",Culver City,Other Cities,Room in boutique hotel,Private room,2,1.0,1.0,1.0,34.02211,-118.39461,6.891046509783622,4050.0,4050.0,8.30671904320269,0.008801166783899377,medium,18.7,37.78333333333333,19.083333333333332,28.241666666666667,216.5775401069519,0.7,0.5508771929824561,0.257759943349463,0.7752840392065952,-0.4569287622472675,0.39234632985863144
Downtown Culver 2BD w/ backyard & coffee bar,Culver City,Other Cities,Entire home,Entire home/apt,6,1.5,2.0,3.0,34.0235638,-118.3851109,7.52733084781717,4482.0,2241.0,8.40804774415544,0.31764606450187766,medium,17.0,48.71666666666667,31.71666666666667,32.858333333333334,263.6470588235294,0.7,0.49974937343358394,0.3351823439159684,0.8005584643475622,-0.4671846665522937,0.3777395213734138
Stay In The Best Location In LA - Beverly Hills,Beverly Hills,Other Cities,Private room in rental unit,Private room,1,1.0,1.0,1.0,34.06483,-118.39609,4.927836239162051,1440.0,1440.0,7.273092595999522,-0.9441178962608905,close,15.85,28.683333333333334,12.833333333333334,22.266666666666666,90.85173501577287,0.5,0.4651629072681704,0.19331995751209727,0.5174665203997332,-0.3351994718427639,0.5657173344134049
Yellow House in Santa Monica,Santa Monica,Other Cities,Entire rental unit,Entire home/apt,4,1.0,1.0,4.0,34.02476,-118.48054,5.654427645659855,3150.0,3150.0,8.055475141757274,-0.5914390148097111,medium,17.066666666666666,32.85,15.783333333333335,24.958333333333336,184.5703125,0.8,0.5017543859649123,0.22282544553286912,0.7126162548621792,-0.40013790684091916,0.47322980185297103
好莱坞附近繁华地段的绝美之所,Beverly Grove,City of Los Angeles,Entire home,Entire home/apt,6,2.0,3.0,3.0,34.06623286833438,-118.3638007,8.144298393239232,7200.0,2400.0,8.881975184248867,0.6171148193828788,medium,23.516666666666666,40.46666666666667,16.950000000000003,31.991666666666667,306.1658398299079,0.5,0.6957393483709272,0.2767614776348401,0.9187702196968895,-0.581582187917002,0.21481067218953756
Familly home 5Be 3Ba with outside patio,West Hollywood,Other Cities,Entire home,Entire home/apt,12,3.0,5.0,7.0,34.09212,-118.35372,9.438092392004258,4320.0,864.0,8.371242135931933,1.2451071356036973,medium,26.866666666666667,46.46666666666667,19.6,36.66666666666667,160.7940446650124,0.5,0.7964912280701755,0.3192493803847516,0.7913780388504805,-0.5693484600381952,0.23223436442293952
1bd1b home pet allowed,Santa Monica,Other Cities,Entire condo,Entire home/apt,2,0.0,1.0,2.0,34.0185,-118.47385,5.797398123295967,4698.0,4698.0,8.455104999102815,-0.5220428346700587,medium,16.15,36.03333333333333,19.883333333333333,26.091666666666665,290.8978328173375,0.8,0.4741854636591478,0.24536763838073883,0.8122959588217237,-0.4362475503025816,0.421801216832389
"Spacious, modern, beach experience",Venice,City of Los Angeles,Entire condo,Entire home/apt,4,2.0,2.0,2.0,33.96966,-118.45486,9.970904271930548,6300.0,3150.0,8.748463629942055,1.503727725051685,medium,26.183333333333334,75.93333333333334,49.75,51.05833333333334,240.61107574793124,0.5,0.7759398496240602,0.5279121916676501,0.8854684231372432,-0.6425517624756454,0.12797572594624546
Charming 1Bed/1Bath Six Blocks from the Beach,Santa Monica,Other Cities,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,34.02284,-118.50151,7.2748468712401895,2160.0,2160.0,7.6783263565068856,0.19509332626799297,medium,19.8,39.13333333333333,19.333333333333332,29.46666666666667,109.0909090909091,0.8,0.5839598997493735,0.2673197214681931,0.618544006326568,-0.3960695167490779,0.47902414169344304
Beautiful Santa Monica 1 Bed 1 Bath Apartment,Santa Monica,Other Cities,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,34.02904,-118.46314,4.371113359316639,2124.0,2124.0,7.661527081358517,-1.2143446024760747,close,14.783333333333333,33.083333333333336,18.300000000000004,23.933333333333334,143.67531003382186,0.8,0.4330827067669173,0.22447775286203236,0.6143537619222906,-0.3405618673713979,0.558080027923488
"Saturn Rooftop, Beverly Hills Adjacent! Near Shops",Mid-City,City of Los Angeles,Entire home,Entire home/apt,6,2.0,2.0,3.0,34.05067,-118.36936,7.800024679448146,4356.0,2178.0,8.379539026117442,0.4500084275276226,medium,19.233333333333334,36.483333333333334,17.25,27.858333333333334,226.48180242634314,0.5,0.5669172932330827,0.2485542310869822,0.793447532764098,-0.48716504729296045,0.3492827820883544
Stunning 3BR2BA Two-Storey Residence in Prime WeHo,West Hollywood,Other Cities,Entire rental unit,Entire home/apt,8,2.5,3.0,4.0,34.0861631,-118.3841084,6.348384213459142,4734.0,1578.0,8.462737005620179,-0.2546006983660493,medium,18.716666666666665,29.816666666666666,11.100000000000001,24.266666666666666,252.92965271593948,0.5,0.5513784461152882,0.2013454502537472,0.8141996107543428,-0.481362468187073,0.35754701303271735
Cozy Unit In Venice Beach W/ Wifi + Parking,Venice,City of Los Angeles,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,33.973233935450125,-118.4583924,9.657140013596454,2142.0,2142.0,7.669961995473577,1.3514302622974763,medium,25.683333333333334,76.5,50.81666666666666,51.09166666666667,83.40038935756003,0.5,0.7609022556390977,0.5319249380384751,0.6164576831545484,-0.5312387375612436,0.2865115301500822
Venice Place - Modern Garden Retreat - private.,Venice,City of Los Angeles,Entire guesthouse,Entire home/apt,2,1.0,1.0,1.0,34.002955014937776,-118.4664542,6.928551127398119,6048.0,6048.0,8.707648248106914,0.027005464923468933,medium,19.6,49.733333333333334,30.133333333333333,34.66666666666667,308.57142857142856,0.5,0.5779448621553885,0.34238168299303673,0.8752878395208271,-0.5419749310535547,0.2712206774336063
302 Apt Nr UCLA on Westwood Blvd,West Los Angeles,City of Los Angeles,Entire rental unit,Entire home/apt,3,1.0,0.0,1.0,34.0476258,-118.4346024,2.37676400048461,900.0,900.0,6.803505257608338,-2.1823782109190937,close,10.116666666666667,14.833333333333334,4.716666666666667,12.475000000000001,88.96210873146622,0.5,0.29273182957393484,0.09524371533105157,0.40033731692905566,-0.21700321871001305,0.7340564668616556
Cozy House in Prime Location !,West Hollywood,Other Cities,Entire home,Entire home/apt,6,1.0,2.0,2.0,34.080185851331684,-118.3718793,7.41841997245396,3960.0,1980.0,8.284251797621916,0.2647820127700989,medium,21.383333333333333,39.2,17.81666666666667,30.291666666666668,185.19095869056898,0.5,0.631578947368421,0.26779180927652546,0.7696800325311342,-0.5009040590782851,0.3297152132074676
2 Bed 2 Bath Family Friendly - With parking,West Hollywood,Other Cities,Entire rental unit,Entire home/apt,6,2.0,2.0,2.0,34.089834068498604,-118.3584965,8.919491093192507,3852.0,1926.0,8.256607344626158,0.9933841942801268,medium,25.75,44.416666666666664,18.666666666666664,35.08333333333333,149.59223300970874,0.5,0.762907268170426,0.3047326802785318,0.7627846746390982,-0.5449325863624733,0.2670082839305302
Hip 2 Bdrmw/ yard off Abbot Kinney 6 blks to beach,Venice,City of Los Angeles,Entire rental unit,Entire home/apt,4,2.5,2.0,3.0,33.99282,-118.46828,7.950379110457123,7110.0,3555.0,8.869398159883518,0.5229886913667805,medium,23.033333333333335,50.0,26.966666666666665,36.516666666666666,308.6830680173661,0.5,0.681203007518797,0.3442700342263661,0.9156331316080334,-0.5894681617441256,0.203579199470376
Modern LA Suite | Hollywood,West Hollywood,Other Cities,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,34.07962,-118.38943,5.679094382029121,2430.0,2430.0,7.796057974316123,-0.5794660725013293,medium,16.95,34.65,17.7,25.799999999999997,143.36283185840708,0.5,0.4982456140350877,0.23557181635784255,0.6479098121946615,-0.40575197235995947,0.46523405838450893
Light filled Mar Vista Bungalow,Mar Vista,City of Los Angeles,Entire home,Entire home/apt,5,2.0,3.0,3.0,34.0069707,-118.4463968,6.194086315777611,8100.0,2700.0,8.999742789830492,-0.3294950743219746,medium,17.233333333333334,55.983333333333334,38.75,36.608333333333334,470.01934235976785,0.5,0.5067669172932331,0.38663991502419454,0.9481450019976287,-0.5586160589918603,0.2475198158085901
Sweet Superba 3BD Venice Bungalow,Venice,City of Los Angeles,Entire home,Entire home/apt,5,2.0,3.0,3.0,33.99491,-118.46027,7.550910541120273,5400.0,1800.0,8.594339400592892,0.32909136895322516,medium,21.65,55.68333333333333,34.03333333333333,38.666666666666664,249.4226327944573,0.5,0.6395989974937343,0.3845155198866989,0.8470252055644535,-0.5575928854512414,0.24897705444015936
"Great Location! Lovely, Quiet Apartment w/ Balcony",Hollywood,City of Los Angeles,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,34.09778,-118.35545,9.4282113361969,2250.0,2250.0,7.719129840906732,1.2403109878946397,medium,26.3,32.96666666666667,6.666666666666668,29.633333333333333,85.55133079847909,0.5,0.7794486215538847,0.22365159919745076,0.6287216223648457,-0.4800535552515938,0.3594112114499158
"Modern, Comfortable, Furnished Apartment",Beverly Hills,Other Cities,Entire rental unit,Entire home/apt,4,1.5,1.0,2.0,34.06321,-118.3777,6.773939843251784,4824.0,4824.0,8.481566013773087,-0.048041025118695825,medium,20.283333333333335,39.38333333333333,19.099999999999998,29.833333333333336,237.83073130649134,0.5,0.5984962406015037,0.26909005074943937,0.8188961316074153,-0.5109253349733051,0.3154425705011245
Walk to Helms Bakery: Garden Oasis & Large Yard,Culver City,Other Cities,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,34.02893,-118.38353,7.349006599534761,3402.0,1701.0,8.132412674500905,0.23108958192110993,medium,17.316666666666666,44.083333333333336,26.76666666666667,30.700000000000003,196.45813282001924,0.7,0.5092731829573934,0.30237224123687007,0.7318067891686082,-0.43597911880203527,0.4221835261249941
West Hollywood Condo  Near Melrose,West Hollywood,Other Cities,Entire rental unit,Entire home/apt,4,1.0,1.0,3.0,34.08812,-118.3562,9.105167983074184,1602.0,1602.0,7.3796321526095525,1.0835095621955557,medium,26.566666666666666,48.46666666666667,21.900000000000002,37.516666666666666,60.30112923462986,0.5,0.787468671679198,0.3334120146347221,0.5440406896407629,-0.4705392802870089,0.37296176614993226
"Marina Views Blue Marquise Pool, BBQ, and Tennis",Marina del Rey,Unincorporated Areas,Entire rental unit,Entire home/apt,6,2.0,2.0,3.0,33.970128271344414,-118.4502368,9.890006944311256,5076.0,2538.0,8.532475814947395,1.4644611183150587,medium,26.966666666666665,87.11666666666666,60.14999999999999,57.041666666666664,188.23238566131027,0.5,0.7994987468671678,0.6071049215154017,0.831594566963076,-0.6439084351484611,0.12604350648323473
West Hollywood luxury 2 bed apt,West Hollywood,Other Cities,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,34.0864026,-118.3858561,6.187115219526965,2646.0,2646.0,7.881182202227102,-0.332878762053731,medium,17.183333333333334,31.65,14.466666666666665,24.416666666666664,153.98642095053347,0.5,0.5052631578947369,0.2143278649828868,0.6691423544634301,-0.4121014621503704,0.45619089860171685
Experience 5 Star Luxury - Best Views in LA,Beverly Hills,Other Cities,Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,34.06685958030004,-118.3796758,6.555596157628848,5382.0,5382.0,8.591001118560957,-0.15402246961250418,medium,19.233333333333334,34.86666666666667,15.633333333333333,27.05,279.8266897746967,0.5,0.5669172932330827,0.2371061017349227,0.8461925376379702,-0.5059734233720974,0.32249525179019617
*New* home in Venice Beach,Beverly Hills,Other Cities,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,34.06725,-118.37486,7.03593497695951,4302.0,4302.0,8.3670677328386,0.07912831637828785,medium,20.95,38.31666666666667,17.36666666666667,29.633333333333333,205.34606205250597,0.5,0.618546365914787,0.26153664581612185,0.790336817187727,-0.5040059658127511,0.32529737190729596
Dreamy Bohemian Hideaway in LA,Mid-Wilshire,City of Los Angeles,Entire condo,Entire home/apt,2,1.0,1.0,1.0,34.06246,-118.36015,8.529347044175886,3240.0,3240.0,8.083637203141548,0.804012883827624,medium,25.083333333333332,41.03333333333333,15.95,33.05833333333333,129.16943521594686,0.5,0.7428571428571428,0.28077422400566504,0.7196407198516598,-0.5168682755989397,0.3069784318960947
1BR in heart of West Hollywood,West Hollywood,Other Cities,Entire guesthouse,Entire home/apt,3,1.0,1.0,1.0,34.0808538,-118.3755484,7.066992795383372,3204.0,3204.0,8.07246736935477,0.0942034143825949,medium,21.3,51.21666666666667,29.916666666666668,36.25833333333333,150.4225352112676,0.5,0.6290726817042607,0.3528856367284315,0.7168546274096715,-0.49604078282083314,0.3366416570188136
"Prime Location: Beverly Hills, Santa Monica & UCLA",Santa Monica,Other Cities,Entire home,Entire home/apt,9,2.0,3.0,5.0,34.03542,-118.46499,3.889157363748393,7002.0,2334.0,8.854093907655518,-1.4482803466998984,close,15.716666666666667,30.1,14.383333333333335,22.908333333333335,445.5143160127253,0.8,0.46115288220551376,0.2033518234391597,0.9118157908779331,-0.46374254570065926,0.3826419072155046
Phenomenal Hollywood home near Walk of Fame,Beverly Hills,Other Cities,Entire townhouse,Entire home/apt,12,4.5,4.0,5.0,34.08820186090313,-118.3934162,5.526412739529568,6408.0,1602.0,8.765458531504226,-0.6535759372937284,medium,15.383333333333333,26.083333333333332,10.7,20.733333333333334,416.55471289274107,0.5,0.45112781954887216,0.1749085329871356,0.889707462651936,-0.47620303752286325,0.36489525004463425
Ultra Luxury 2BR Apartment (#1861) WeHo,West Hollywood,Other Cities,Entire rental unit,Entire home/apt,4,2.0,2.0,2.0,34.09369659423828,-118.3648682,8.407180964542981,3006.0,1503.0,8.008698182988528,0.7447149126007392,medium,23.466666666666665,38.65,15.183333333333334,31.05833333333333,128.0965909090909,0.5,0.694235588972431,0.2638970848577835,0.7009486746839424,-0.491429563536863,0.34320911269712806
Lovely Spacious Double Bed Studio,Beverly Hills,Other Cities,Entire rental unit,Entire home/apt,2,1.0,1.0,2.0,34.05849,-118.38521,6.088651903336154,2700.0,2700.0,7.901377353792616,-0.38067169203831386,medium,18.35,33.13333333333333,14.783333333333331,25.741666666666667,147.13896457765665,0.5,0.5403508771929825,0.2248318187182816,0.6741796325658217,-0.42674347992787975,0.43533723780766914
Venice Studio Loft,Venice,City of Los Angeles,Entire guesthouse,Entire home/apt,2,1.0,0.0,1.0,33.99624,-118.4765,7.911488861143626,2070.0,2070.0,7.635786861395585,0.5041118239766854,medium,21.033333333333335,43.93333333333333,22.899999999999995,32.483333333333334,98.41521394611726,0.5,0.6210526315789474,0.30131004366812225,0.6079333770121108,-0.43975114901215306,0.41681127212954255
"Blueground | Beverly Hills, courtyard, nr shopping",Pico-Robertson,City of Los Angeles,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,34.0591415,-118.3776529,6.824836291560235,3258.0,3258.0,8.089175678837561,-0.023336490632412422,medium,19.083333333333332,40.71666666666667,21.633333333333336,29.9,170.72489082969435,0.5,0.5624060150375939,0.2785318069160864,0.7210221822414643,-0.46283703879108123,0.38393156102046117
Mar Vista B&B Bungalow (2bed/2bath),Mar Vista,City of Los Angeles,Entire home,Entire home/apt,4,2.0,2.0,2.0,34.00462325362809,-118.4308184,6.586600445388041,2340.0,1170.0,7.75833346749091,-0.1389733547601726,medium,19.15,36.53333333333333,17.383333333333333,27.841666666666665,122.19321148825067,0.5,0.5644110275689223,0.2489082969432314,0.638500185753498,-0.4245050419607222,0.43852529745798063
LA Spacious Double Bed Suite,Beverly Hills,Other Cities,Entire rental unit,Entire home/apt,2,1.0,1.0,2.0,34.06004,-118.38486,6.098700845261679,2700.0,2700.0,7.901377353792616,-0.3757940543916692,medium,18.083333333333332,36.38333333333333,18.3,27.233333333333334,149.30875576036868,0.5,0.5323308270676691,0.24784609937448365,0.6741796325658217,-0.4289403210215262,0.4322084218424477
Prime West Hollywood Villa,Beverly Hills,Other Cities,Entire home,Entire home/apt,14,2.5,4.0,6.0,34.06796078343137,-118.3766642,6.854223522328172,5256.0,1314.0,8.567315800819449,-0.009072276132354128,medium,20.883333333333333,37.81666666666667,16.933333333333337,29.35,251.68395849960098,0.5,0.6165413533834586,0.2579959872536292,0.8402847071361569,-0.5226754863202261,0.29870760444721123
Modern room-Architectural Venice House near beach,Venice,City of Los Angeles,Private room in townhouse,Private room,1,1.0,1.0,1.0,33.99831,-118.47326,7.596256775544252,3780.0,3780.0,8.237743803890933,0.35110189521551216,medium,20.483333333333334,47.166666666666664,26.68333333333333,33.825,184.54027664768103,0.5,0.6045112781954888,0.32420630237224124,0.7580795403215433,-0.49942646006171226,0.3318196600910493
Beach apartment by Rose & Main,Venice,City of Los Angeles,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,33.99803,-118.47723,7.777196024275258,1980.0,1980.0,7.591357046698551,0.43892766810849343,medium,19.95,44.53333333333333,24.583333333333332,32.24166666666667,99.24812030075188,0.5,0.5884711779448621,0.3055588339431134,0.5968512451479033,-0.42639361823124267,0.4358355227611068
Peaceful Getaway in the Heart of K-Town 2B+2B - D,Beverly Hills,Other Cities,Entire rental unit,Entire home/apt,4,2.0,2.0,2.0,34.06285846544962,-118.3743985,7.105879637295896,3384.0,1692.0,8.127109185346375,0.11307862786052787,medium,21.15,38.416666666666664,17.266666666666666,29.78333333333333,160.0,0.5,0.6245614035087719,0.2622447775286203,0.7304839394886877,-0.4820109523538307,0.35662341977874334
Balcony 2BR /2B in Heart of K-Town - N,Beverly Hills,Other Cities,Entire rental unit,Entire home/apt,4,2.0,2.0,2.0,34.06246,-118.37263,7.2855188559222155,3852.0,1926.0,8.256607344626158,0.2002733815051759,medium,21.833333333333332,40.016666666666666,18.183333333333334,30.924999999999997,176.42748091603053,0.5,0.6451127819548872,0.2735748849285967,0.7627846746390982,-0.5033626814278247,0.3262135594547506
