name,neighbourhood_cleansed,neighbourhood_group_cleansed,property_type,room_type,accommodates,bathrooms,bedrooms,beds,latitude,longitude,distance,monthly_rent,rent_efficiency_per_bedroom,log_rent,distance_norm,distance_bucket,drive_time,transit_time,commute_gap,commute_score,rent_per_min_drive,neigh_score,drive_time_norm,transit_time_norm,rent_norm,score
Spacious 2 bedroom 2 bathrooms in Westwood,Westwood,City of Los Angeles,Entire rental unit,Entire home/apt,5,2.0,2.0,2.0,34.06521,-118.45205,0.7780655499377408,2520.0,1260.0,7.83241092718792,-2.9864168107644393,very_close,5.45,17.416666666666668,11.966666666666669,11.433333333333334,462.3853211009174,1.0,0.1523809523809524,0.09712266532054518,0.4519634314040004,-0.14592419133999493
Premium 1-BD| 5 mins to SM Beach,Santa Monica,Other Cities,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,34.01342153468244,-118.4912303,7.208778420842947,3204.0,3204.0,8.07246736935477,0.15506575282935975,medium,19.8,38.6,18.8,29.200000000000003,161.8181818181818,0.8,0.5839598997493735,0.2254416961130742,0.5476275103382862,-0.35932731328274137
Hollywood Blvd Sky Villa - Location! Views!,Hollywood Hills West,City of Los Angeles,Entire home,Entire home/apt,6,2.5,3.0,3.0,34.0984635,-118.371975,7.896772224934173,9000.0,3000.0,9.105090961257085,0.49115921288597725,medium,23.45,38.416666666666664,14.966666666666665,30.93333333333333,383.7953091684435,0.5,0.693734335839599,0.2243311458859162,0.9591348371713997,-0.5866404647976229
Jackson's Skylight Studio near Sony,Culver City,Other Cities,Entire guesthouse,Entire home/apt,2,1.0,1.0,1.0,34.01618,-118.39676,7.159491602062272,5382.0,5382.0,8.591001118560957,0.13098853387669604,medium,18.7,43.61666666666667,24.916666666666668,31.15833333333333,287.80748663101605,0.7,0.5508771929824561,0.2558303886925795,0.7542666368136917,-0.4481358903587294
The Avra House/ San Vicente Village,Brentwood,City of Los Angeles,Entire loft,Entire home/apt,4,1.5,1.0,1.0,34.0522,-118.4671,2.754087870784271,1890.0,1890.0,7.544861068658458,-2.021105531777461,close,12.833333333333334,36.56666666666667,23.733333333333334,24.700000000000003,147.27272727272725,0.9,0.3744360902255639,0.2131246845027764,0.33737291212609816,-0.19990492881866367
Room in charming mid-city home,Mid-City,City of Los Angeles,Private room in home,Private room,1,1.0,1.0,1.0,34.04324806570914,-118.3553997,9.339226741519436,1062.0,1062.0,6.968850378341948,1.1958160376575468,medium,18.383333333333333,84.18333333333334,65.80000000000001,51.28333333333333,57.769718948322755,0.5,0.5413533834586466,0.5015648662291773,0.10782884470577288,-0.2558505261657386
Bright 2 bed/2 bath Brentwood condo apartment,Brentwood,City of Los Angeles,Entire condo,Entire home/apt,4,2.0,2.0,2.0,34.06503,-118.46896,2.407310740224023,5022.0,2511.0,8.521782643750045,-2.1905104377307207,close,9.783333333333333,18.316666666666666,8.533333333333333,14.05,513.3219761499148,0.9,0.28270676691729324,0.10257445734477535,0.726682617079618,-0.3059999683759902
Ocean Breeze 2 Bed/ 2Bath by Pier with parking!,Santa Monica,Other Cities,Entire rental unit,Entire home/apt,6,2.0,2.0,2.0,34.02115,-118.49791,7.112247605363972,6408.0,3204.0,8.765458531504226,0.10790925871053544,medium,19.766666666666666,38.21666666666667,18.450000000000003,28.991666666666667,324.1821247892074,0.8,0.5829573934837092,0.2231196365471984,0.8237890690043526,-0.4690267729562934
Venice Beach 2 bed 2 bath apt!,Culver City,Other Cities,Entire rental unit,Entire home/apt,5,2.0,2.0,2.0,34.01716,-118.39973,6.888068306862054,3888.0,1944.0,8.265907334155747,-0.0016050939748043713,medium,18.016666666666666,41.8,23.78333333333333,29.90833333333333,215.80018501387605,0.7,0.5303258145363408,0.2448258455325593,0.6247146149155673,-0.387948759433641
Spacious new house right in Los Angeles.,West Adams,City of Los Angeles,Private room in rental unit,Private room,6,1.5,2.0,3.0,34.02927,-118.35677,9.690408556918863,1710.0,855.0,7.444833273892193,1.3673726864888016,medium,19.3,41.06666666666667,21.76666666666667,30.183333333333337,88.60103626943005,0.5,0.568922305764411,0.24038364462392733,0.2975111747456388,-0.28775789055236434
Central & Comfortable 1 WeHo Apt,West Hollywood,Other Cities,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,34.08805988038068,-118.3794839,6.845222286684724,3042.0,3042.0,8.02059914989697,-0.022535903359164815,medium,20.583333333333332,34.083333333333336,13.500000000000004,27.333333333333336,147.78947368421055,0.5,0.6075187969924811,0.19808177688036346,0.526957682044559,-0.3826550672916406
King Room w/ extra storage space,Pico-Robertson,City of Los Angeles,Private room in home,Private room,2,1.0,1.0,1.0,34.05386,-118.39677,5.071160123679396,1224.0,1224.0,7.110696122978827,-0.8891871539581109,medium,17.083333333333332,31.766666666666666,14.683333333333334,24.424999999999997,71.64878048780488,0.5,0.5022556390977443,0.18404846037354872,0.16435531151895452,-0.20322850841161483
Universal Studios Close -Up. 31 nights min.,Studio City,City of Los Angeles,Entire townhouse,Entire home/apt,6,2.5,2.0,4.0,34.14256,-118.39253,9.055343450141038,2142.0,1071.0,7.669961995473577,1.0571355479725328,medium,28.083333333333332,68.03333333333333,39.95,48.05833333333333,76.27299703264096,0.5,0.8330827067669172,0.40373548712771323,0.3872264583570124,-0.4355624927984228
The Light House,Brentwood,City of Los Angeles,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,34.05174,-118.46758,2.820159569953124,2160.0,2160.0,7.6783263565068856,-1.9888286917050246,close,13.283333333333333,37.78333333333333,24.5,25.53333333333333,162.60978670012548,0.9,0.3879699248120301,0.22049469964664312,0.3905597115157388,-0.2267138019792332
Central Santa Monica Modern Comfort Gem #3,Santa Monica,Other Cities,Entire rental unit,Entire home/apt,4,1.5,2.0,2.0,34.02629,-118.48976,6.165391877245153,3240.0,1620.0,8.083637203141548,-0.3546414444287697,medium,18.783333333333335,30.916666666666668,12.133333333333333,24.85,172.4933451641526,0.8,0.5533834586466165,0.178899545683998,0.5520787629329506,-0.34262645190396473
Sherman Oaks  pool house near to Beverly Hills,Encino,City of Los Angeles,Entire home,Entire home/apt,4,3.0,3.0,3.0,34.159909407327696,-118.4708732,9.456122577662892,6300.0,2100.0,8.748463629942055,1.2529210955839931,medium,17.566666666666666,48.583333333333336,31.01666666666667,33.075,358.6337760910816,0.5,0.5167919799498747,0.28591620393740536,0.8170164883985217,-0.4890274301318522
Lovely Brentwood 1Bed/1Bath Apt,Brentwood,City of Los Angeles,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,34.04603,-118.46751,3.1949538337824013,2070.0,2070.0,7.635786861395585,-1.8057370705440703,close,13.0,28.366666666666667,15.366666666666667,20.683333333333334,159.23076923076923,0.9,0.3794486215538847,0.16345280161534578,0.3736074415353162,-0.20596812340336107
Standard King Near Wasserman Football Center LA,Westwood,City of Los Angeles,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,34.06854864350888,-118.4447599,0.05631513063595275,6768.0,6768.0,8.820108644508608,-3.3390007937566577,very_close,0.38333333333333336,1.3833333333333333,1.0,0.8833333333333333,17655.652173913044,1.0,0.0,0.0,0.8455675002642187,-0.2382270001056875
Prime Location in Santa Monica,Santa Monica,Other Cities,Entire rental unit,Entire home/apt,4,2.0,2.0,2.0,34.02781,-118.49448,6.416312414463119,2610.0,1305.0,7.8674885686991285,-0.23206366676368273,medium,20.816666666666666,42.0,21.183333333333334,31.40833333333333,125.38030424339472,0.8,0.6145363408521303,0.24603735487127712,0.46594210340324843,-0.33994521459119387
Fall Special-Be A West Los Angeles Local,Sawtelle,City of Los Angeles,Entire condo,Entire home/apt,4,2.5,2.0,2.0,34.04233,-118.46441,3.278702487265376,3222.0,1611.0,8.078067881815437,-1.764824820234846,close,13.383333333333333,25.816666666666666,12.433333333333334,19.6,240.74719800747198,0.5,0.39097744360902253,0.1480060575466936,0.5498593515722627,-0.3168381852209506
Beautiful private room in a 2bedroom 2bathroom apt,West Hollywood,Other Cities,Private room in rental unit,Private room,2,1.0,1.0,1.0,34.08089,-118.37131,7.485647734164886,2826.0,2826.0,7.946971357693591,0.29031982771276044,medium,21.633333333333333,53.983333333333334,32.35,37.80833333333334,130.63174114021572,0.5,0.6390977443609022,0.31862695608278646,0.49761652018477565,-0.4045013225987382
Prime Location 2bd at Melrose,Beverly Hills,Other Cities,Entire rental unit,Entire home/apt,6,2.0,2.0,3.0,34.07594,-118.39552,5.017632908054911,4500.0,2250.0,8.412054873292933,-0.9153358590764559,medium,16.266666666666666,30.683333333333334,14.416666666666668,23.475,276.6393442622951,0.5,0.4776942355889724,0.17748611812216053,0.6829553752712249,-0.40198764440961376
Classic California Mid-Century Style Apartment,Santa Monica,Other Cities,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,34.0328,-118.48611,5.456040780638973,2250.0,2250.0,7.719129840906732,-0.7011682053321493,medium,18.0,44.6,26.6,31.3,125.0,0.8,0.5298245614035088,0.2617869762746088,0.40682016975292196,-0.29403283157714316
"Luxury 1BD in MDR: Pool, Gym, Hot tub, Free Park",Marina del Rey,Unincorporated Areas,Entire rental unit,Entire home/apt,4,1.0,1.0,3.0,33.98492848705356,-118.4551508,8.455905278061163,3168.0,3168.0,8.06117135969092,0.7643026065328083,medium,22.1,71.93333333333334,49.833333333333336,47.016666666666666,143.34841628959276,0.5,0.6531328320802006,0.42735991923271077,0.5431259758226079,-0.4486622237996455
Brand New Santa Monica Beach Retreat!,Santa Monica,Other Cities,Entire rental unit,Entire home/apt,1,1.0,0.0,1.0,34.02092083169362,-118.4877899,6.415528172630262,3114.0,3114.0,8.043984431221553,-0.23244677857306054,medium,16.966666666666665,42.083333333333336,25.11666666666667,29.525,183.53634577603145,0.8,0.4987468671679197,0.24654215042907626,0.5362768712249952,-0.33344323872618925
"Blueground | Westside, gym & pool, nr Culver City",Palms,City of Los Angeles,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,34.01612,-118.41941,5.874395713603123,3060.0,3060.0,8.026496938945412,-0.49679665995551175,medium,14.716666666666667,19.883333333333333,5.166666666666666,17.3,207.92751981879954,0.6,0.43107769423558895,0.11206461383139828,0.5293079899637096,-0.3034594270224402
The Burberry Room.,Baldwin Hills/Crenshaw,City of Los Angeles,Private room in home,Private room,2,1.0,1.0,1.0,34.02062,-118.36361,9.48044645573232,1080.0,1080.0,6.985641817639208,1.264803610068477,medium,22.45,70.11666666666666,47.66666666666666,46.28333333333333,48.10690423162583,0.5,0.6636591478696742,0.4163553760726905,0.11452034425418699,-0.27817695727711517
Private Unit for rent,Palms,City of Los Angeles,Entire guesthouse,Entire home/apt,2,1.0,0.0,1.0,34.03595,-118.39451,6.045807307548165,1530.0,1530.0,7.333676395657684,-0.41305998186302995,medium,16.183333333333334,42.233333333333334,26.05,29.208333333333336,94.54170957775489,0.6,0.47518796992481205,0.2474507824331146,0.25321442404180244,-0.2333323170807875
Perfect remodelled Venice Beach Cottage with spa,Venice,City of Los Angeles,Entire home,Entire home/apt,4,1.0,2.0,2.0,33.98812,-118.46122,8.235319544498237,2700.0,1350.0,7.901377353792616,0.6565437546486417,medium,24.016666666666666,38.06666666666667,14.050000000000004,31.041666666666668,112.42192921582235,0.5,0.7107769423558896,0.22221100454316003,0.4794470082619029,-0.39945408692016005
LARGE 1BD/1BA APt IN WEST LA,Cheviot Hills,City of Los Angeles,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,34.03117778724125,-118.4044021,5.5564682846450335,3600.0,3600.0,8.188966863648876,-0.6521081308001827,medium,16.45,31.383333333333333,14.933333333333334,23.916666666666664,218.8449848024316,0.5,0.48320802005012525,0.1817264008076729,0.5940533288556225,-0.3689290177188212
Balinese haven with pool 15 minutes from the beach,Palms,City of Los Angeles,Entire home,Entire home/apt,4,2.0,2.0,2.0,34.01798,-118.41585,5.877302867812255,7200.0,3600.0,8.881975184248867,-0.49537647926310563,medium,16.283333333333335,23.1,6.816666666666666,19.69166666666667,442.1699078812691,0.6,0.47819548872180456,0.13154972236244322,0.8702217252776417,-0.4578572812000868
Large 3-bedroom in Santa Monica,Santa Monica,Other Cities,Entire rental unit,Entire home/apt,4,2.0,3.0,3.0,34.03285,-118.48396,5.293335526867179,5850.0,1950.0,8.674367865788236,-0.7806517288528076,medium,17.683333333333334,42.68333333333333,24.999999999999996,30.18333333333333,330.8199811498586,0.8,0.5203007518796993,0.2501766784452296,0.7874888366232761,-0.44112109590226617
Bel Air Sanctuary,Bel-Air,City of Los Angeles,Entire home,Entire home/apt,4,1.0,1.0,1.0,34.08213,-118.4719,2.9798035170129653,3150.0,3150.0,8.055475141757274,-1.9108406542759506,close,9.85,33.2,23.35,21.525000000000002,319.79695431472084,0.5,0.2847117794486215,0.1927309439676931,0.5408559953250526,-0.2903021207581461
Entire Condo Prime West LA/BH CONTACT 4 SHORT STAY,Westwood,City of Los Angeles,Entire condo,Entire home/apt,3,1.5,1.0,1.0,34.06176,-118.43933,0.9243186679928871,2790.0,2790.0,7.934155233536322,-2.9149703584869338,very_close,5.433333333333334,11.95,6.516666666666666,8.691666666666666,513.4969325153374,1.0,0.1518796992481203,0.06400807672892478,0.4925092099957811,-0.1553692091185335
Newly Renovated  Bright & Chic 3Bed/2Bath in SM,Santa Monica,Other Cities,Entire rental unit,Entire home/apt,5,2.0,3.0,3.0,34.03324,-118.4844,5.299316559707981,3600.0,1200.0,8.188966863648876,-0.7777299205309539,medium,17.533333333333335,43.4,25.866666666666664,30.46666666666667,205.3231939163498,0.8,0.5157894736842106,0.25451792024230185,0.5940533288556225,-0.3632617576959725
"3BR, 3.5BA nr. Venice, w. King Bed & Easy Parking",Mar Vista,City of Los Angeles,Entire townhouse,Entire home/apt,6,3.5,3.0,3.0,33.9962687,-118.4383294,7.295554046163762,6138.0,2046.0,8.722417141427496,0.19745671622062622,medium,19.783333333333335,38.9,19.116666666666664,29.34166666666667,310.26116259477675,0.5,0.5834586466165413,0.22725896012115093,0.8066367905627689,-0.4931441022343002
Cozy bedroom in Studio City,Studio City,City of Los Angeles,Private room in home,Private room,2,1.5,1.0,1.0,34.15132242104933,-118.4005233,9.37521360531199,1620.0,1620.0,7.390798521735676,1.2133960645367157,medium,23.766666666666666,80.4,56.63333333333334,52.083333333333336,68.16269284712483,0.5,0.7032581453634085,0.47864714790509844,0.2759779688510734,-0.36709806073047163
Abbot Kinney Apartment in Venice Beach,Marina del Rey,Unincorporated Areas,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,33.97326,-118.45634,9.628659927528425,2214.0,2214.0,7.703007682479236,1.3372077193304137,medium,25.216666666666665,104.4,79.18333333333334,64.80833333333334,87.7990746860542,0.5,0.7468671679197995,0.6240282685512368,0.4003953830549375,-0.4590239573081623
Absolutely Charming 4BD/2BA Apt,Santa Monica,Other Cities,Entire rental unit,Entire home/apt,9,2.0,4.0,4.0,34.03261369186946,-118.486902,5.527886541658309,5400.0,1350.0,8.594339400592892,-0.6660706648197238,medium,18.433333333333334,46.06666666666667,27.633333333333336,32.25,292.94755877034356,0.8,0.5428571428571428,0.2706713780918728,0.7555969642688739,-0.43923020418306696
ADA room with access to the rooftop pool & bar,West Hollywood,Other Cities,Room in hotel,Private room,2,1.0,1.0,2.0,34.087806,-118.387569,6.06528564620012,4014.0,4014.0,8.297792626380861,-0.40354457315620634,medium,17.25,27.083333333333332,9.833333333333332,22.166666666666664,232.69565217391303,0.5,0.5072681704260652,0.1556789500252398,0.6374211146234402,-0.38828468698224367
3 Bedroom Apt (Ocean Breeze 7A),Santa Monica,Other Cities,Entire rental unit,Entire home/apt,4,1.5,3.0,6.0,34.01847,-118.47421,5.817873322787148,2754.0,918.0,7.9211727215870145,-0.5244085451019288,medium,18.2,51.916666666666664,33.71666666666667,35.05833333333333,151.3186813186813,0.8,0.5358395989974937,0.30610802624936895,0.48733559317186487,-0.3369077222178678
"Blueground | Beverly Hills, nr attractions",Pico-Robertson,City of Los Angeles,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,34.0591415,-118.3776529,6.824836291560235,3258.0,3258.0,8.089175678837561,-0.03249471344923103,medium,19.083333333333332,47.833333333333336,28.750000000000004,33.458333333333336,170.72489082969435,0.5,0.5624060150375939,0.2813730439172135,0.5542858821061607,-0.3967107661371852
Sublime Santa Monica Studio,Santa Monica,Other Cities,Entire rental unit,Entire home/apt,1,1.0,1.0,1.0,34.02850758762502,-118.4902309,6.049238739114429,2322.0,2322.0,7.750614732770409,-0.4113836852144334,medium,19.166666666666668,35.166666666666664,15.999999999999996,27.166666666666664,121.14782608695651,0.8,0.5649122807017544,0.20464411913175162,0.4193671072701862,-0.29814935094495115
Retreat in this Private View Home in Brentwood!,Brentwood,City of Los Angeles,Entire home,Entire home/apt,4,2.0,2.0,2.0,34.08234,-118.48541,4.2396670859870875,6300.0,3150.0,8.748463629942055,-1.29538175976584,close,18.466666666666665,93.18333333333334,74.71666666666667,55.825,341.1552346570397,0.9,0.5438596491228069,0.5560827864714791,0.8170164883985217,-0.5111810473905466
"A Sophisticated Suite! Pet-friendly, Rooftop Pool!",West Hollywood,Other Cities,Entire serviced apartment,Entire home/apt,4,1.0,1.0,1.0,34.08927,-118.38007,6.824114448043435,8766.0,8766.0,9.078749951588586,-0.032847342911499496,medium,19.483333333333334,36.65,17.166666666666664,28.066666666666666,449.9230111206159,0.5,0.574436090225564,0.21362948006057547,0.948637770709069,-0.5445118313634119
WeHo King Bed Great Vibe Apt,West Hollywood,Other Cities,Entire rental unit,Entire home/apt,2,1.0,1.0,0.0,34.09116602350246,-118.3600664,8.799719115729292,3528.0,3528.0,8.16876982367527,0.932259907354523,medium,26.583333333333332,41.666666666666664,15.083333333333332,34.125,132.71473354231975,0.5,0.78796992481203,0.24401817264008077,0.5860046749272639,-0.46959648194253073
Hollywood's Primary Bedroom For Rent,West Hollywood,Other Cities,Private room in rental unit,Private room,2,1.0,1.0,1.0,34.0933,-118.34905,9.919769402561192,1746.0,1746.0,7.465655310134056,1.4794182888692857,medium,28.966666666666665,46.43333333333333,17.466666666666665,37.699999999999996,60.27617951668585,0.5,0.8596491228070174,0.27289247854618875,0.30580889381801274,-0.3847967900785481
Your little ZEN next to The Grove),Beverly Hills,Other Cities,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,34.06441652961903,-118.3726128,7.272553272748959,1782.0,1782.0,7.48605261786314,0.18622055468110402,medium,20.716666666666665,40.25,19.533333333333335,30.483333333333334,86.01769911504425,0.5,0.6115288220551378,0.2354366481574962,0.31393735577066373,-0.3061209185563061
Picfair Village Modern Glam House,Mid-City,City of Los Angeles,Entire home,Entire home/apt,11,2.0,3.0,7.0,34.0461,-118.36029,8.791784858604514,4626.0,1542.0,8.439663988907,0.9283839248759188,medium,18.866666666666667,45.28333333333333,26.416666666666664,32.075,245.19434628975264,0.5,0.555889724310777,0.2659262998485613,0.6939577903348216,-0.447535293396874
2+2  Beverly Hills apt. on Exclusive Oakhurst Dr,Beverly Hills,Other Cities,Entire condo,Entire home/apt,6,2.0,2.0,4.0,34.07559,-118.39246,5.316261562413937,7110.0,3555.0,8.869398159883518,-0.7694520776837558,medium,15.933333333333334,34.53333333333333,18.599999999999998,25.233333333333334,446.23430962343093,0.5,0.46766917293233085,0.20080767289247856,0.8652096979361346,-0.4765461656326488
Cozy Modern Indian in LGBT Area off Sunset Strip,West Hollywood,Other Cities,Entire townhouse,Entire home/apt,2,1.0,1.0,1.0,34.08949,-118.38467,6.393613219455754,2142.0,2142.0,7.669961995473577,-0.2431525035310465,medium,17.666666666666668,24.933333333333334,7.266666666666666,21.3,121.24528301886792,0.5,0.5197994987468672,0.14265522463402322,0.3872264583570124,-0.2893614778936697
"KING Size Bed in Cozy, Modern Hollywood Place",West Hollywood,Other Cities,Entire rental unit,Entire home/apt,6,2.0,2.0,2.0,34.09495,-118.36381,8.545720917511712,3834.0,1917.0,8.251924713801357,0.8081786543265906,medium,23.183333333333334,35.96666666666667,12.783333333333335,29.575000000000003,165.37742631200575,0.5,0.6857142857142857,0.20949015648662295,0.6191424482816853,-0.44526929632428447
Just Remodeled Unit 3bed/2bath Cloverdale #6,Mid-City,City of Los Angeles,Entire rental unit,Entire home/apt,5,2.0,3.0,3.0,34.04785,-118.35151,9.602561429118378,2160.0,720.0,7.6783263565068856,1.3244582809186811,medium,19.916666666666668,41.483333333333334,21.566666666666666,30.700000000000003,108.45188284518828,0.5,0.587468671679198,0.24290762241292277,0.3905597115157388,-0.33104601059263955
"Quiet, Safe, Centrally located",West Hollywood,Other Cities,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,34.089586776937274,-118.3583894,8.9241375002931,2988.0,2988.0,8.002694162283937,0.9930398229788212,medium,26.85,41.93333333333333,15.083333333333329,34.391666666666666,111.28491620111731,0.5,0.7959899749373434,0.24563351842503786,0.5198224261319513,-0.4458526666189911
Upper Santa Monica 1Bed/Bath Gem w/ Laundry & A/C,Santa Monica,Other Cities,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,34.02773,-118.49392,6.3785635530269476,2502.0,2502.0,7.8252452914317745,-0.2505044512269081,medium,20.366666666666667,40.53333333333333,20.166666666666664,30.45,122.84779050736498,0.8,0.6010025062656642,0.23715295305401313,0.4491078781915865,-0.32737449376713645
Private Guest House w/Secluded Balcony,Studio City,City of Los Angeles,Entire rental unit,Entire home/apt,4,1.0,0.0,2.0,34.14784,-118.39461,9.375964857016278,1908.0,1908.0,7.554334823725748,1.2137630602613376,medium,23.7,71.31666666666666,47.61666666666666,47.50833333333333,80.50632911392405,0.5,0.7012531328320801,0.42362443210499745,0.3411482661402655,-0.3815601327267298
"Bright, Cozy Apartment in Santa Monica",Santa Monica,Other Cities,Entire rental unit,Entire home/apt,2,1.0,1.0,2.0,34.01187,-118.46409,6.007705884944496,1764.0,1764.0,7.475905969367397,-0.4316729968056012,medium,16.966666666666665,65.01666666666667,48.05,40.99166666666667,103.96856581532417,0.8,0.4987468671679197,0.38546188793538616,0.3098938492775509,-0.2706739774484735
Private Room Close to the Beach!,Sawtelle,City of Los Angeles,Private room in home,Private room,1,1.0,1.0,1.0,34.02941116241823,-118.453995,4.045640021751364,1314.0,1314.0,7.181591944611865,-1.3901663740687982,close,13.7,24.016666666666666,10.316666666666666,18.858333333333334,95.91240875912409,0.5,0.400501253132832,0.1371024734982332,0.19260776504861263,-0.1746139766589413
Private room*clean*quiet*WestLA*CulverCty*UCLA*SMC,Sawtelle,City of Los Angeles,Private room in home,Private room,1,1.0,1.0,1.0,34.02247,-118.44096,4.662319701607822,1710.0,1710.0,7.444833273892193,-1.0889107433973313,close,15.083333333333334,33.88333333333333,18.799999999999997,24.483333333333334,113.37016574585635,0.5,0.4421052631578947,0.19687026754164563,0.2975111747456388,-0.2410101023539531
1 bedroom Hollywood oasis,Beverly Hills,Other Cities,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,34.06165,-118.3744,7.117023605413128,1980.0,1980.0,7.591357046698551,0.11024239364896948,medium,21.35,43.083333333333336,21.733333333333334,32.21666666666667,92.7400468384075,0.5,0.6305764411027569,0.25259969712266533,0.3559018667052998,-0.3320536184374801
"Sunny Venice Bungalow, Lush Backyard Garden",Venice,City of Los Angeles,Entire home,Entire home/apt,2,1.0,1.0,1.0,34.000556126591356,-118.465543,7.130724143799551,4662.0,4662.0,8.44741429680832,0.11693527565393695,medium,20.016666666666666,53.06666666666667,33.050000000000004,36.54166666666667,232.9059117402165,0.5,0.5904761904761904,0.31307420494699645,0.6970463392616676,-0.46857623383692343
Modern Vibey Compound,Del Rey,City of Los Angeles,Entire home,Entire home/apt,10,4.5,4.0,8.0,33.99375371273419,-118.4389204,7.540820821366568,8010.0,2002.5,8.988570876215118,0.31727256139923965,medium,19.883333333333333,43.85,23.96666666666667,31.866666666666667,402.8499580888516,0.5,0.5864661654135338,0.25724381625441695,0.912700813104939,-0.5424689381169192
Charming Vintage Venice  Bungalow,Venice,City of Los Angeles,Entire home,Entire home/apt,4,1.0,2.0,3.0,34.00361,-118.45373,6.584485553176912,3600.0,1800.0,8.188966863648876,-0.14990901399967982,medium,19.266666666666666,47.766666666666666,28.5,33.516666666666666,186.85121107266437,0.5,0.5679197994987468,0.2809692074709742,0.5940533288556225,-0.41419111288606786
"Group Tour Round West Hollywood, Spacious Unit",West Hollywood,Other Cities,Entire serviced apartment,Entire home/apt,4,1.0,1.0,2.0,34.08908,-118.38857,6.011812788169603,8064.0,8064.0,8.99528899055931,-0.42966672391936894,medium,16.616666666666667,25.533333333333335,8.916666666666668,21.075000000000003,485.29588766298895,0.5,0.4882205513784461,0.14628975265017669,0.915378026076652,-0.49187532637423
2Bed/1Bath Santa Monica Townhouse w/ Garage & W/D,Santa Monica,Other Cities,Entire townhouse,Entire home/apt,4,1.0,2.0,2.0,34.02513,-118.50055,7.05651146105542,3438.0,1719.0,8.142936010432265,0.08068146468175029,medium,21.35,44.96666666666667,23.616666666666667,33.15833333333333,161.03044496487118,0.8,0.6305764411027569,0.2640080767289248,0.5757097295929721,-0.39225843951380085
Lux Private Home Los Angeles,Mid-City,City of Los Angeles,Entire home,Entire home/apt,10,3.0,4.0,4.0,34.04312985170516,-118.3528366,9.589107467693404,4122.0,1030.5,8.3243363327069,1.3178858548010355,medium,18.983333333333334,45.1,26.116666666666667,32.04166666666667,217.13784021071115,0.5,0.5593984962406016,0.2648157496214033,0.64799895704359,-0.4299822816138971
Spacious Units w/ City View of LA Skyline!,West Hollywood,Other Cities,Entire serviced apartment,Entire home/apt,8,2.0,2.0,4.0,34.08707,-118.3882,5.982598849998357,8064.0,4032.0,8.99528899055931,-0.44393809308500204,medium,16.75,27.983333333333334,11.233333333333334,22.366666666666667,481.43283582089555,0.5,0.4922305764411027,0.16113074204946998,0.915378026076652,-0.49604653177288566
Venice Bungalow Guest room Shared home A+ location,Venice,City of Los Angeles,Private room in home,Private room,1,1.0,1.0,1.0,33.98778,-118.46355,8.316956715048896,3042.0,3042.0,8.02059914989697,0.6964245194991997,medium,24.7,37.03333333333333,12.333333333333332,30.866666666666667,123.15789473684211,0.5,0.7313283208020049,0.21595153962645128,0.526957682044559,-0.42337187698371537
Chic Modern Suite,West Hollywood,Other Cities,Entire rental unit,Entire home/apt,1,1.0,0.0,1.0,34.093578130952395,-118.3758897,7.357260246445879,2520.0,2520.0,7.83241092718792,0.22760095623621426,medium,20.633333333333333,26.5,5.866666666666667,23.566666666666666,122.13247172859451,0.5,0.6090225563909774,0.15214538112064616,0.4519634314040004,-0.3439212157030226
Stunning 4 bed on Venice Canals - Luxury home!,Culver City,Other Cities,Entire home,Entire home/apt,8,4.5,4.0,5.0,34.01708951539069,-118.3996475,6.898809007141553,9252.0,2313.0,9.13270310224903,0.0036418706038030776,medium,17.816666666666666,41.9,24.083333333333332,29.858333333333334,519.289055191768,0.7,0.5243107769423558,0.2454316002019182,0.9701384578680776,-0.5244349362703215
Huge 3BDR & 2BTH in SM - 5-7 mins to the beach,Santa Monica,Other Cities,Entire rental unit,Entire home/apt,8,2.0,3.0,4.0,34.02619415715801,-118.4728927,5.089867037688596,4554.0,1518.0,8.423980809694058,-0.880048595705194,medium,15.0,43.15,28.15,29.075,303.6,0.8,0.4395989974937343,0.25300353356890454,0.6877079397554121,-0.3775635818640661
Beverly Hills w/parking by Rodeo,Beverly Hills,Other Cities,Entire rental unit,Entire home/apt,5,1.0,1.0,2.0,34.07175,-118.39017,5.5103751233470915,2862.0,2862.0,7.959625305098115,-0.674625208677121,medium,16.716666666666665,43.483333333333334,26.76666666666667,30.1,171.20638085742775,0.5,0.49122807017543857,0.25502271580010094,0.5026592018658418,-0.3494366449589885
